Temp_Imbalance,Pressure_Imbalance,Gas_Utilization,TOTAL_K,K_LM,K_MU,cluster,Channeling_Flag
13.895899999999997,0.05166000000000004,0.4851879436397075,2.12236,2.7842593517870826,1.5763192438960356,0,0
4.705100000000002,0.005619999999999958,0.47778451898936813,2.29737,2.810199421582191,2.0870718981245155,0,0
9.615000000000009,0.00702999999999987,0.49687001241354856,2.29362,2.8637670774365693,2.1666680285672264,0,0
14.145499999999998,0.010419999999999874,0.4666213029737474,2.16732,2.1875469908505196,2.539363701975528,0,0
12.132000000000005,0.006659999999999888,0.4709770476835162,2.18701,3.9614313328564252,1.705198136508939,0,0
20.170999999999992,0.007510000000000128,0.4657834103668834,2.45557,2.802298076045681,1.9775616222537626,0,0
28.524,0.005929999999999991,0.5038187707422798,2.14103,2.967946620908457,2.2874832333215673,0,0
14.834000000000003,0.006340000000000012,0.4403965486157825,2.19172,3.6439513603947993,2.0950282950517924,0,0
10.760333333333335,0.11516414663461538,0.461973894957839,2.046037777777778,1.0284311768060286,3.6548655475817102,-1,1
2.5457392720276886,0.05319422850234834,0.4796928612639922,2.7516974156047906,2.2437381935102114,3.3513360638611256,0,0
13.010999999999996,0.03678999999999988,0.4804529581961489,2.15704,5.188535538601354,1.2695034878612574,0,0
5.006117091769312,0.0091448972671202,0.47051992438434354,2.20186977718598,2.326821364997688,2.4034450491238997,0,0
6.249862866894205,0.008704409556314019,0.4745030157970419,2.3600615358361776,2.2682138949654496,2.7399456472175068,0,0
8.301199999999994,0.006729999999999903,0.4934169515518533,2.26292,2.477539317366854,1.7619035620925323,0,0
6.512753999009902,0.006198379735000037,0.453295630737878,2.1905989362498,2.0779562493642065,2.9379503909115834,0,0
5.5389478388193965,0.016719361575010083,0.4671149800777686,2.39543621896548,2.728697936602914,2.429798233159891,0,0
12.50200000000001,0.045949999999999935,0.46811995103530407,2.29511,4.009296751231844,1.7894332414421847,0,0
3.8304137506214033,0.00911396298407996,0.4688054534786968,2.11893235235203,2.2082747210831983,2.513179801050463,0,0
4.366,0.059190000000000076,0.48510067890757597,2.22026,2.745216317827283,1.4198222191871253,0,0
4.431200000000004,0.018429999999999946,0.47117770755167343,2.2629,2.4148333202948025,2.1011752082716164,0,0
2.8307999999999964,0.008639999999999981,0.4607386901494722,2.43018,1.6151661575134535,3.483074184075008,0,0
14.251999999999995,0.029429999999999845,0.47897108784580184,2.24379,4.12891480025312,1.4511118888750898,0,0
5.536000000000001,0.02363000000000004,0.424964219772536,2.31146,4.04300126984586,1.903807514106152,0,0
3.9685438543830003,0.008603415044549978,0.470231944561001,2.37616904250041,2.70796710391476,2.78078294325604,0,0
3.3976620915173044,0.0083197404256099,0.4719879178045571,2.40259545308392,2.739808669215872,2.738746926547695,0,0
6.648675082328609,0.009020410861479977,0.48195272020284535,2.24817108680503,2.282986891129676,2.6118199817407017,0,0
4.9342354498957945,0.009925704872910002,0.488288965640832,2.18534237620505,2.3727700188004954,2.6013017338845166,0,0
8.370966891950104,0.005967680695500022,0.45977040929612967,2.06497631845247,2.377903205492432,2.638642139217387,0,0
4.3940000000000055,0.0842299999999998,0.486666717099888,2.31206,2.619926815509768,1.4918639995127811,0,0
4.304620522388049,0.01902140858208945,0.46964654144738427,2.1480696175373133,2.771152100135069,2.5675801188999534,0,0
5.707599999999999,0.007749999999999924,0.4751707500469955,2.2325,2.1574536782948353,2.351869744410392,0,0
10.385095238095232,0.011122020202020355,0.489064417328301,2.1803148484848487,3.9979724928717695,1.6398326613788285,0,0
7.438471040284895,0.009706676786294999,0.49061544158978637,2.718406608355885,3.1322405776191307,2.2454434740789706,0,0
7.318946038070791,0.007907308917250111,0.4701879277484195,2.51609584610303,2.7217544857146665,2.4876103529212745,0,0
10.129918913149496,0.007751918230129995,0.4762593135975905,2.4987281965134,2.642203475184465,2.5712176032562817,0,0
5.476668636391409,0.009800042631999961,0.4824514901210809,2.30505476171034,2.1058095790897737,2.477827841788581,0,0
64.35408854282537,0.06618693143817778,0.41448970002388213,1.6888131924360401,0.5321398937505274,9.98000195123859,-1,1
10.537500000000009,0.0052000000000000934,0.4930199917297538,2.397255,2.875258903163824,1.9867622244398078,0,0
